,normalized_street_name_season,snowfall,total_area,average_coverage,roadwork_factor
56853,4-227 street_2019,14.60302529035744,10.877109359124399,0.24397272902483474,0.14747127935820828
56855,4-227 street_2021,15.255736636706898,10.877109359124399,0.27748596324434915,0.2999564333271691
56858,4-227 street_2024,14.357715570076612,10.877109359124399,0.27656074506384,0.4489076659510011
56861,4-228 street_2017,15.259358289985451,11.04030766461913,0.20012001639753665,0.04008572353928564
56863,4-228 street_2019,14.76622637113831,11.04030766461913,0.2291164613296484,0.0688728642863754
56865,4-228 street_2021,15.41893775032919,11.04030766461913,0.2709399021276118,0.2211415486435367
56866,4-228 street_2022,14.880818970953689,11.04030766461913,0.2780048289543565,0.01567647938500758
56868,4-228 street_2024,14.520916631810572,11.04030766461913,0.23973485101528658,0.04526013140486457
56871,4-229 street_2017,15.351967396724516,11.132915373324291,0.2095748957162321,0.0424846116061553
56873,4-229 street_2019,14.85883546457035,11.132915373324291,0.23184792682428884,0.15340754662931236
56876,4-229 street_2022,14.97342806808673,11.132915373324291,0.29494186915542936,0.134268620805034
56878,4-229 street_2024,14.613525715739186,11.132915373324291,0.26315970398974503,0.47883947790813486
56881,4-23 avenue_2017,15.989647261529727,11.700978401884024,0.2700898795355533,0.5206373311499836
56882,4-23 avenue_2018,16.088357460075716,11.700978401884024,0.2963577925632084,0.5133624034179607
56883,4-23 avenue_2019,15.57404454372811,11.700978401884024,0.2988008527591833,0.06550680220211963
56885,4-23 avenue_2021,16.163770056372922,11.700978401884024,0.34095251302012386,0.09139342842921055
56886,4-23 avenue_2022,15.595643651850008,11.700978401884024,0.3546468547432626,0.1028273097994703
56888,4-23 avenue_2024,15.270221316267572,11.700978401884024,0.34905981541148007,0.052687322279006465
56905,4-23 road_2021,13.546587392824572,9.083899724221627,0.3086926725141372,0.33282272811605246
56912,4-23 street_2018,15.366562744010883,10.977453242890173,0.22513684269595619,0.0914846901221783
56918,4-23 street_2024,14.620795545969747,10.977453242890173,0.25958912789419863,0.012126179797840565
56936,4-230 place_2022,14.238282015534574,10.397784857018081,0.3335015256253515,0.07492192651725926
56938,4-230 place_2024,13.878379810943084,10.397784857018081,0.304473796561002,0.43327480874743163
56943,4-230 street_2019,14.93325018459174,11.207329069944015,0.2369138502737211,0.08562708596743704
56946,4-230 street_2022,15.047842790843392,11.207329069944015,0.29252121905812173,0.1424539677949335
56948,4-230 street_2024,14.687940428736947,11.207329069944015,0.2527837842017704,0.3291598518980899
56952,4-231 street_2018,15.46607174001068,11.005712553684955,0.21308799312771462,0.20554968291316178
56956,4-231 street_2022,14.846223307459374,11.005712553684955,0.28702781372077585,0.01459300230290015
56958,4-231 street_2024,14.486320973571296,11.005712553684955,0.24473434145200687,0.0022973590486834897
56965,4-232 street_2021,15.278595010306548,10.89996731127881,0.2760184492631871,0.2811860187080788
56968,4-232 street_2024,14.380573935888826,10.89996731127881,0.2442225029699942,0.32208349916911333
56969,4-232 street_2025,14.393422071111473,10.89996731127881,0.0,0.4289211841445056
56981,4-233 street_2017,15.20577749665085,10.917118361072824,0.21758783489107986,0.8066097854707466
56985,4-233 street_2021,15.379900269871843,10.917118361072824,0.3021193217435345,0.07194849931258404
56986,4-233 street_2022,14.811773952309537,10.917118361072824,0.31823596108283075,0.0916671885258238
56988,4-233 street_2024,14.48635169389668,10.917118361072824,0.2831625911447453,0.0018981972830802527
56989,4-233 street_2025,14.513590718320097,10.917118361072824,0.0,0.3765854085575139
56998,4-234 place_2024,11.134456905534751,7.65429190741164,0.22452191128433108,0.6839045991930127
57003,4-234 street_2019,14.412761755620243,10.686849686862608,0.2502476417335387,0.20701416938432612
57005,4-234 street_2021,15.065473056262846,10.686849686862608,0.28973376112745014,0.31247224125899975
57008,4-234 street_2024,14.167452061847845,10.686849686862608,0.2723615485158924,0.3178717436148385
57023,4-235 street_2019,13.97421769678761,10.248317899129074,0.2718689255649305,0.44102528350671527
57025,4-235 street_2021,14.62692885221817,10.248317899129074,0.3142142163610769,0.2944590567308047
57026,4-235 street_2022,14.08881024606419,10.248317899129074,0.3070926838009587,0.19433246946009014
57028,4-235 street_2024,13.728908087233268,10.248317899129074,0.25894805313597724,0.003792798238696237
57033,4-236 street_2019,13.49179260752878,9.765914239142907,0.2602558161454811,0.19999774180689733
57035,4-236 street_2021,14.144503509368242,9.765914239142907,0.31082344830440495,0.47181448864969827
57038,4-236 street_2024,13.246483145048622,9.765914239142907,0.2776792323830375,0.006280237957150483
57043,4-237 street_2019,13.454859897877895,9.728983636092012,0.3120842828330547,0.325411289261788
57045,4-237 street_2021,14.107570774787844,9.728983636092012,0.3663300182004234,0.42395969074432877
57055,4-238 street_2021,13.726267063794214,9.347707212772512,0.2821713322708655,0.7690428395632023
57056,4-238 street_2022,13.188148920320485,9.347707212772512,0.2767945292965199,0.10047861856621904
57066,4-239 street_2022,13.083753352196048,9.243321030149165,0.27764171121288544,0.10903376102412238
57071,4-24 avenue_2017,15.531554689243018,11.24289057797223,0.25038446281406707,0.1084058738437865
57072,4-24 avenue_2018,15.630264881578809,11.24289057797223,0.2824553030192686,0.13470570285229133
57076,4-24 avenue_2022,15.13755111146872,11.24289057797223,0.3244463387904835,0.04353830201448342
57091,4-24 road_2017,14.524315584156586,10.23567392856613,0.21832349907856877,0.12009148025782042
57093,4-24 road_2019,14.108713061403158,10.23567392856613,0.258142912874461,0.3627663535750491
57096,4-24 road_2022,14.130312157269202,10.23567392856613,0.2976007058028536,0.004788516731797177
57098,4-24 road_2024,13.804890037578257,10.23567392856613,0.3205831237938787,0.14453315073229836
57101,4-24 street_2017,14.349449391219435,10.060814495391792,0.21360688879585696,0.2561140029841185
57103,4-24 street_2019,13.933846916933108,10.060814495391792,0.20462953439672338,0.8433758938066362
57123,4-240 street_2019,13.171186354718058,9.445329149049359,0.30234674585602783,0.18232155679395465
57126,4-240 street_2022,13.285778790153072,9.445329149049359,0.3200242445725769,0.16839165126045666
57135,4-241 street_2021,15.053554003061873,10.67493090412665,0.29632081120490017,0.19004167980909276
57136,4-241 street_2022,14.51543528694234,10.67493090412665,0.2859049903136524,0.0168571170664229
57143,4-242 street_2019,14.02788575932688,10.301984155591795,0.2857216266875254,0.10660973505825823
57149,4-242 street_2025,13.795424266661602,10.301984155591795,0.0,0.346422567474381
57152,4-243 street_2018,15.16545395303878,10.705100523190207,0.27393225522846915,0.22546086426936995
57153,4-243 street_2019,14.43101299513337,10.705100523190207,0.2955208699717365,0.06747171511501267
57156,4-243 street_2022,14.545605578285345,10.705100523190207,0.3071930165138826,0.013113639145383105
57166,4-244 street_2022,14.249682906489841,10.409185409648689,0.29407792512038994,0.11529104433473457
57168,4-244 street_2024,13.889780698680722,10.409185409648689,0.2624359516247675,0.010643160098479827
57185,4-245 street_2021,13.973394235384978,9.594815538024054,0.3035855604966186,0.10228579354075011
57186,4-245 street_2022,13.43527592127298,9.594815538024054,0.2876038833122126,0.04008572353928564
57212,4-246 street_2018,14.644358448155316,10.18402018029654,0.2225805530779013,0.34748282556981724
57215,4-246 street_2021,14.562628810762684,10.18402018029654,0.2872679242042333,0.13871791931182267
57219,4-246 street_2025,13.677456216328329,10.18402018029654,0.0,0.08452495506968792
57221,4-247 street_2017,14.800287319671225,10.581245902808481,0.2139454275454727,0.1647514356004906
57225,4-247 street_2021,14.959866759733318,10.581245902808481,0.30402808939126474,0.2145467040886915
57229,4-247 street_2025,14.074693944243124,10.581245902808481,0.0,0.1185827158269478
57231,4-248 street_2017,14.745441942709768,10.52640193607717,0.2247602003442555,0.31947139494118826
57235,4-248 street_2021,14.905021379665824,10.52640193607717,0.31233292005373614,0.20685155453723228
57245,4-249 street_2021,15.12680622103415,10.74818150972188,0.30886418505279867,0.11100455804291134
57249,4-249 street_2025,14.24163333585672,10.74818150972188,0.0,0.2509143482595663
57251,4-25 avenue_2017,15.650726826067686,11.362061263261465,0.2671523680829264,0.1582849789657133
57255,4-25 avenue_2021,15.824849613580131,11.362061263261465,0.3361842616800663,0.641274771149234
57256,4-25 avenue_2022,15.256723238540172,11.362061263261465,0.3436047346707247,0.003792798238696237
57258,4-25 avenue_2024,14.93130092912116,11.362061263261465,0.329120088566598,0.25044738584155507
57263,4-25 drive_2019,13.959277051037649,10.08624357909276,0.265433855095734,0.4269003888282294
57266,4-25 drive_2022,13.980876144334916,10.08624357909276,0.31608729695694776,0.013409686909917675
57278,4-25 road_2024,13.237114977195821,9.66792551035801,0.26342470995393014,0.07890359759546596
57282,4-25 street_2018,13.076375658203608,8.687415901908777,0.1446682420806861,0.16746169388693063
57292,4-250 street_2018,14.825319730301876,10.364975282683345,0.2472056611712714,0.14755756435761466
57295,4-250 street_2021,14.743590086755113,10.364975282683345,0.29186022500726144,0.24873332231320613
57296,4-250 street_2022,14.205471445735125,10.364975282683345,0.29430954668314374,0.041237908016244745
57298,4-250 street_2024,13.845569250610987,10.364975282683345,0.26002106258305097,0.05420405401351211
57299,4-250 street_2025,13.858417380700898,10.364975282683345,0.0,0.08268536661860784
57306,4-251 place_2022,11.132636474493983,7.292775512062526,0.3254877577759146,0.7346249600062543
57311,4-251 street_2017,14.69307000381786,10.474031417959756,0.2335837271366218,0.5439508741978185
57316,4-251 street_2022,14.314530767511263,10.474031417959756,0.3138674049187355,0.001998002662673056
57318,4-251 street_2024,13.954628542081997,10.474031417959756,0.24939688215163427,0.0036931718376175702
57321,4-252 street_2017,14.569667138369363,10.35063220968466,0.2313710503390782,0.472999138225534
57326,4-252 street_2022,14.191127927191918,10.35063220968466,0.3088557368093423,0.18132105646037108
57341,4-253 street_2017,14.690266047412903,10.471227539740841,0.2314065322862766,0.17722525936920555
57345,4-253 street_2021,14.84984548106749,10.471227539740841,0.30405070263868045,0.30158497762077235
57346,4-253 street_2022,14.311726811643537,10.471227539740841,0.28138798712249147,0.04305948946044697
57349,4-253 street_2025,13.964672718291421,10.471227539740841,0.0,0.4054651081081644
57351,4-254 street_2017,14.541282026449652,10.322248004769191,0.22375414703782645,0.050693114315518116
57355,4-254 street_2021,14.700861450223787,10.322248004769191,0.3013717673632972,0.4175912879060049
57356,4-254 street_2022,14.162742821504423,10.322248004769191,0.30266414468781566,0.37740851032563905
57358,4-254 street_2024,13.802840639184428,10.322248004769191,0.2692873206287426,0.015282623531156904
57361,4-255 street_2017,14.690434002268498,10.471395489906977,0.23028405771731703,0.03333805961051037
57365,4-255 street_2021,14.850013435933414,10.471395489906977,0.3103193773110314,0.6999738259022227
57368,4-255 street_2024,13.951992541731826,10.471395489906977,0.28336241130726453,0.009554212804811658
57371,4-256 street_2017,14.66912213444383,10.450084223465334,0.22505407569728622,0.04716980447638992
57375,4-256 street_2021,14.828701566784195,10.450084223465334,0.29610218566651586,0.5374870287194815
57378,4-256 street_2024,13.930680683719505,10.450084223465334,0.24181865565859972,0.006677654753240569
57381,4-257 street_2017,14.643744694571037,10.424707516618,0.21414216599659347,0.0746435429957658
57385,4-257 street_2021,14.803324125296905,10.424707516618,0.2881792363679218,0.134268620805034
57388,4-257 street_2024,13.905303255806984,10.424707516618,0.2831026373091807,0.006876303939432157
57391,4-258 street_2017,14.36873375115199,10.149705833042292,0.22454649296557183,0.051453281588915704
57398,4-258 street_2024,13.630292463475179,10.149705833042292,0.293912622202417,0.009058844488346039
57408,4-259 street_2024,13.774377215344963,10.293785501391394,0.28996394974700074,0.00786895837869518
57411,4-26 avenue_2017,15.768528765720172,11.479861928408178,0.2928699344763104,0.020194707285519278
57412,4-26 avenue_2018,15.86723896162124,11.479861928408178,0.31392616822863695,0.17016462652332312
57416,4-26 avenue_2022,15.374525169628958,11.479861928408178,0.3732594075547125,0.008067371077758796
57418,4-26 avenue_2024,15.049102850095572,11.479861928408178,0.34987368967914256,0.10463024907808292
57435,4-26 street_2021,13.032815593601166,8.570203253627577,0.25593781432892815,2.1495271492465235
57436,4-26 street_2022,12.464690789232733,8.570203253627577,0.250990247644618,0.02586265952572737
57451,4-260 street_2017,15.000527759415775,10.781481803317039,0.215374891173452,0.17361711616380826
57455,4-260 street_2021,15.160107209475516,10.781481803317039,0.2946464594702503,1.5602896841673701
57456,4-260 street_2022,14.621988472467093,10.781481803317039,0.2840326054818032,0.005783244755727333
57458,4-260 street_2024,14.262086177425319,10.781481803317039,0.25176288391934293,0.004788516731797177
57461,4-261 street_2017,14.336718632565807,10.117691967387174,0.25036329279129654,0.43002763093641666
57465,4-261 street_2021,14.496298040137058,10.117691967387174,0.3120233549486439,0.2676579206208532
57468,4-261 street_2024,13.598277365332418,10.117691967387174,0.31928932757408934,0.009356094924024954
57481,4-262 street_2017,14.431184098980786,10.212153849309932,0.23170856549013466,0.5826066048605768
57485,4-262 street_2021,14.590763514446987,10.212153849309932,0.2989081051937652,0.311813552026709
57488,4-262 street_2024,13.692742773261179,10.212153849309932,0.27357440494110163,0.008563230660487873
57491,4-263 street_2017,14.862083814208702,10.643040898349348,0.29188315479663074,0.033531483208792325
57495,4-263 street_2021,15.021663257572333,10.643040898349348,0.3653803547075785,0.8058059986988831
57498,4-263 street_2024,14.123642281823406,10.643040898349348,0.35042829365280387,0.009257021262676763
57501,4-264 street_2017,14.256231769179767,10.037208436916128,0.2291732662735221,0.26849925303500694
57505,4-264 street_2021,14.415811169410146,10.037208436916128,0.30093864215017424,0.2899794315004644
57508,4-264 street_2024,13.517790556327931,10.037208436916128,0.26324804711449884,0.01587334915629015
57515,4-265 street_2021,14.275168241694274,9.896572031921744,0.3051770419186034,0.23562532881626563
57518,4-265 street_2024,13.377147749141788,9.896572031921744,0.2688538918582558,0.011632084229707653
57521,4-266 street_2017,14.308278506655038,10.089252988643906,0.23436243491899797,0.5310399310162306
57525,4-266 street_2021,14.467857911699612,10.089252988643906,0.301397113633746,0.21945676345621454
57528,4-266 street_2024,13.569837258139405,10.089252988643906,0.29350065538463693,0.009653257028138304
57535,4-267 street_2021,14.687089276566493,10.308476281533855,0.3333791507185147,0.1211551215564672
57538,4-267 street_2024,13.789068473850119,10.308476281533855,0.34261099131953787,0.0103462920541443
57548,4-268 street_2024,13.308392100406177,9.827819856270635,0.34322279923094345,0.024790168807218786
57561,4-27 avenue_2017,15.247510027142265,10.958850160090226,0.24762125967816892,0.17864815142764573
57562,4-27 avenue_2018,15.346220213927195,10.958850160090226,0.2820574554078628,0.10020726041702552
57563,4-27 avenue_2019,14.831907373815348,10.958850160090226,0.2790803688289959,0.17756023969224416
57566,4-27 avenue_2022,14.853506477885977,10.958850160090226,0.3072541734554162,0.2808840179507816
57568,4-27 avenue_2024,14.528084213668164,10.958850160090226,0.3122094665403084,0.1424539677949335
57569,4-27 avenue_2025,14.555323238653136,10.958850160090226,0.0,0.0038924147153438387
57588,4-27 road_2024,10.854644134560056,7.286059110088861,0.2189970353523612,0.6444295137625153
57592,4-27 street_2018,15.012670918069055,10.625307668753212,0.20637967449312616,0.17117634568895634
57596,4-27 street_2022,14.519957236577527,10.625307668753212,0.24744339414847777,0.003394233068015547
57598,4-27 street_2024,14.194535026289824,10.625307668753212,0.22350646186074405,0.0896578719305353
57622,4-28 avenue_2018,15.733891826620546,11.346516249492923,0.29607600186277094,0.25052522805542693
57623,4-28 avenue_2019,15.219578939745437,11.346516249492923,0.2812142473109187,0.07714620917665369
57626,4-28 avenue_2022,15.241178046301128,11.346516249492923,0.3428466843885647,0.004489905272852052
57628,4-28 avenue_2024,14.915755738308027,11.346516249492923,0.33330042779468355,0.020684591192832683
57642,4-28 road_2018,13.629132135010188,9.241840592984605,0.25491854969205785,0.16407272173715798
57652,4-28 street_2018,14.917341388518853,10.529980538842018,0.19304106760704604,0.03854740961223893
57655,4-28 street_2021,14.992753968163969,10.529980538842018,0.23354050055453582,0.7375467678566298
57656,4-28 street_2022,14.424627726264557,10.529980538842018,0.21766142384787843,0.0035935355101301704
57658,4-28 street_2024,14.099205534995589,10.529980538842018,0.24061456159379516,0.04898062222162186
57661,4-29 avenue_2017,15.330867800355977,11.04220656052077,0.28748606265066334,0.09349034308733889
57662,4-29 avenue_2018,15.429577988936321,11.04220656052077,0.3175818796787704,0.0833296075870042
57663,4-29 avenue_2019,14.915265137186502,11.04220656052077,0.312123664346393,0.04305948946044697
57666,4-29 avenue_2022,14.936864241875588,11.04220656052077,0.35615401543021963,0.003194890896519197
57685,4-29 street_2021,15.229813804214196,10.76703479982917,0.3169699933897718,0.8102188521457828
57686,4-29 street_2022,14.661687512568081,10.76703479982917,0.3254439713672088,0.0036931718376175702
57688,4-29 street_2024,14.336265277153473,10.76703479982917,0.2999884821454181,0.30917444778987807
57695,4-3 avenue_2021,13.780188968179159,9.317477931773373,0.3763479707704229,1.1110348086666668
57696,4-3 avenue_2022,13.21206328303514,9.317477931773373,0.403764316175967,0.013902905168991422
57712,4-30 avenue_2018,15.701521760968799,11.314146567573715,0.3316602146970344,0.1176052420742634
57716,4-30 avenue_2022,15.208807983725615,11.314146567573715,0.3804744941148839,0.00129915573162005
57718,4-30 avenue_2024,14.88338567877381,11.314146567573715,0.3650620871089266,0.25200307999476296
57756,4-30 street_2022,14.409165918561206,10.514519139063818,0.27492877134609484,0.1950732407191178
57758,4-30 street_2024,14.083743730551445,10.514519139063818,0.25849859161787425,0.4581840524403934
57762,4-31 avenue_2018,15.986686475996004,11.599308293508827,0.3558294647152403,0.7278384203498757
57765,4-31 avenue_2021,16.062099071492362,11.599308293508827,0.39611990936452707,0.27246690664530054
57768,4-31 avenue_2024,15.168550346148447,11.599308293508827,0.3800393259383546,0.22554067591393126
57769,4-31 avenue_2025,15.195789377365625,11.599308293508827,0.0,0.005186526687300061
57775,4-31 drive_2021,14.197222251506748,9.734480932269976,0.3219571533604675,0.9592735900460094
57778,4-31 drive_2024,13.303674359129909,9.734480932269976,0.3151996535175389,0.008662373078652657
57779,4-31 drive_2025,13.33091335246114,9.734480932269976,0.0,0.019900661706336167
57801,4-31 road_2017,14.189210107438175,9.900582534291521,0.27325746120369176,0.7794624820118654
57808,4-31 road_2024,13.469784767246606,9.900582534291521,0.32905563896616324,0.006776984279023751
57816,4-31 street_2022,15.390024183129677,11.4953607861786,0.3292406377424343,0.11001964503854945
57819,4-31 street_2025,15.091840892808468,11.4953607861786,0.0,0.22506171047011359
57821,4-32 avenue_2017,15.986925226763493,11.698256389392569,0.33179635476967634,0.11778303565638346
57822,4-32 avenue_2018,16.08563542528035,11.698256389392569,0.3452350134538176,0.4255944794033301
57826,4-32 avenue_2022,15.592921617233442,11.698256389392569,0.39654777715738115,0.4125069228972106
57828,4-32 avenue_2024,15.267499281827776,11.698256389392569,0.3634018435623253,0.003394233068015547
57829,4-32 avenue_2025,15.29473831369925,11.698256389392569,0.0,0.12672075277915665
57846,4-32 place_2022,13.108330683633346,9.213754952365594,0.2882217938855955,0.2945335474008827
57848,4-32 place_2024,12.782909063299655,9.213754952365594,0.27964493490713205,0.12979943753484446
57856,4-32 road_2022,12.042712864294476,8.14832287172724,0.2995302098957758,0.02946171014961901
57862,4-32 street_2018,14.718030711838633,10.330675682948964,0.2696252887045383,0.08378952572968325
57866,4-32 street_2022,14.225317096248148,10.330675682948964,0.29299879594856537,0.16619217486407098
57876,4-33 avenue_2022,15.135233624529217,11.240573120808715,0.31684995105608804,0.07334339422420953
57878,4-33 avenue_2024,14.809811326867388,11.240573120808715,0.2919599549172367,0.04018178963283183
57879,4-33 avenue_2025,14.837050355087635,11.240573120808715,0.0,0.058740495022600085
57896,4-33 road_2022,14.294291651926342,10.399648108952242,0.2988451594415729,0.0035935355101301704
57902,4-33 street_2018,15.303770066771937,10.916400758229475,0.25164070527564225,0.43171747925223014
57906,4-33 street_2022,14.81105633670549,10.916400758229475,0.2969513294853686,0.3008450589780618
57911,4-34 avenue_2017,16.259730383317024,11.971059589487423,0.2863352269652879,0.1595645696713384
57912,4-34 avenue_2018,16.358440584392643,11.971059589487423,0.31541421127984537,0.5430217219823075
57913,4-34 avenue_2019,15.844127651647856,11.971059589487423,0.306671965956177,0.9490676513880921
57916,4-34 avenue_2022,15.86572676064112,11.971059589487423,0.35426822913338096,0.0656004570839488
57918,4-34 avenue_2024,15.540304409709211,11.971059589487423,0.34181301648219137,0.058929067529287484
57919,4-34 avenue_2025,15.567543443082648,11.971059589487423,0.0,0.3069698613590652
57926,4-34 road_2022,13.04235538902181,9.147786316201996,0.2622643593772436,0.050027493599648164
57928,4-34 road_2024,12.716933821891235,9.147786316201996,0.28076162960720713,0.016070180177494467
57932,4-34 street_2018,15.03365948731953,10.646295739707794,0.257114340359011,0.46197145754847135
57936,4-34 street_2022,14.54094580183331,10.646295739707794,0.2683869655039514,0.09376352981216315
57938,4-34 street_2024,14.215523587596286,10.646295739707794,0.24959714583281625,0.13278111123381847
57943,4-35 avenue_2019,15.814919805452604,11.94185192684713,0.3154280660241022,0.512703858777763
57946,4-35 avenue_2022,15.836518914362578,11.94185192684713,0.372250570182604,0.1089440869891791
57948,4-35 avenue_2024,15.51109656489786,11.94185192684713,0.3658380190881472,0.10607026372706647
57949,4-35 avenue_2025,15.538335598129365,11.94185192684713,0.0,0.08525984395082342
57963,4-35 road_2019,10.872719371285617,7.000537954214939,0.21261209926186808,1.0638482962317697
57976,4-35 street_2022,14.67342804229811,10.778775088486546,0.27894122063968324,0.6584004442301105
57978,4-35 street_2024,14.348005804957408,10.778775088486546,0.2723779324619662,0.006677654753240569
57981,4-36 avenue_2017,15.288274495773672,10.999613943090017,0.27213303381560855,0.5984518117206209
57983,4-36 avenue_2019,14.872671837530923,10.999613943090017,0.32925703017732594,0.3551537875667936
57986,4-36 avenue_2022,14.894270941910438,10.999613943090017,0.3620290281794,0.0017983819413793735
57993,4-36 road_2019,11.44142791927992,7.568859337111914,0.30582014988708345,1.861953840846777
58006,4-36 street_2022,14.473770014978069,10.579121572142217,0.29103841542565323,0.26043933605790665
58009,4-36 street_2025,14.175586832577128,10.579121572142217,0.0,0.24764102291459722
58011,4-37 avenue_2017,15.971944729090874,11.683276015398368,0.281254616434249,0.4223222251745873
58012,4-37 avenue_2018,16.07065492744598,11.683276015398368,0.2998863349799581,0.12018016025610495
58013,4-37 avenue_2019,15.556342012335701,11.683276015398368,0.29817371716420193,0.1392400670915041
58016,4-37 avenue_2022,15.577941120391845,11.683276015398368,0.34695140752755266,0.0017983819413793735
58019,4-37 avenue_2025,15.279757817744205,11.683276015398368,0.0,0.004091617903253565
58021,4-37 drive_2017,13.186525389596133,8.897983155824782,0.2746067659050277,0.8555636048042362
58033,4-37 road_2019,12.990506060689134,9.117539253875258,0.28708665713201714,0.34131762161769036
58036,4-37 road_2022,13.012105123734239,9.117539253875258,0.2963359258649156,0.017741681476157102
58046,4-37 street_2022,14.71732605145436,10.822672220932827,0.3010657007815673,0.3267825860736957
58049,4-37 street_2025,14.419142830171598,10.822672220932827,0.0,0.0964004942863152
58051,4-38 avenue_2017,15.55209486216012,11.263430488210494,0.23350087717466883,0.04267627428043631
58053,4-38 avenue_2019,15.136492176519775,11.263430488210494,0.27120543985286405,0.40352990347365386
58058,4-38 avenue_2024,14.832668982636488,11.263430488210494,0.31588560301282453,0.0022973590486834897
58059,4-38 avenue_2025,14.859908011081407,11.263430488210494,0.0,0.05164323315183845
58063,4-38 drive_2019,12.163684756612659,8.290856115926779,0.30625845802471635,1.4285393427136366
58066,4-38 drive_2022,12.185283756952536,8.290856115926779,0.3096449943880688,0.024302292522964862
58086,4-38 street_2022,14.706530187621091,10.811876569154238,0.30617698933214976,0.4515213798668496
58093,4-39 avenue_2019,15.335026597062166,11.461962645847851,0.2834343417996565,0.37459344444107734
58095,4-39 avenue_2021,15.924752088981137,11.461962645847851,0.34120536986026834,0.4736220747684466
58096,4-39 avenue_2022,15.356625704190034,11.461962645847851,0.34355385364982083,0.026836653953559674
58099,4-39 avenue_2025,15.058442416312467,11.461962645847851,0.0,0.005783244755727333
58116,4-39 place_2022,13.327255515903307,9.43266058843792,0.27795108512999434,0.4121758737996064
58139,4-39 street_2025,13.71414966316136,10.117698911366778,0.0,0.6482544116692087
58141,4-4 avenue_2017,12.838160934984238,8.675391674531083,0.06671954708393137,0.5345616814425743
58145,4-4 avenue_2021,13.04682052001378,8.675391674531083,0.10830139251665567,0.028295869154847303
58162,4-40 avenue_2018,14.691322678547081,10.303968521554554,0.3033483356280922,0.19350874618451902
58171,4-40 drive_2017,11.29527900405405,7.007495023583018,0.19423290498730267,0.7193508460565816
58181,4-40 road_2017,13.722578103469218,9.433979937924482,0.2400490254492366,0.1839036379766061
58196,4-40 street_2022,13.198673516619001,9.30408935174107,0.26176778368631054,1.074319596099065
58201,4-41 avenue_2017,15.839821749792133,11.551154210998954,0.2464945140451663,0.058646195432733424
58202,4-41 avenue_2018,15.93853194661064,11.551154210998954,0.2738792785751451,0.15802886422491005
58205,4-41 avenue_2021,16.013944541698326,11.551154210998954,0.3173514102457598,0.010247316451549523
58206,4-41 avenue_2022,15.44581814898751,11.551154210998954,0.31802501842553016,0.006578315360122567
58208,4-41 avenue_2024,15.120395823887232,11.551154210998954,0.27964121050541063,0.06513209493778221
58211,4-41 drive_2017,12.777417110887633,8.558539773417642,0.2198439961170443,0.40051956571515
58216,4-41 drive_2022,12.39887898263688,8.558539773417642,0.2887304737359977,0.020292703267762432
58221,4-41 road_2017,13.462211751138865,9.173637039602022,0.2270868481336211,0.1485924040498269
58233,4-41 street_2019,14.76730783723092,10.89425176070891,0.25001042342916147,0.34280925807709395
58236,4-41 street_2022,14.788906940785523,10.89425176070891,0.3251447037829183,0.28457725749830215
58239,4-41 street_2025,14.49072370976333,10.89425176070891,0.0,0.07964262765219669
58241,4-42 avenue_2017,15.088275150585435,10.799618246347611,0.24775153832494792,0.07064483956933203
58242,4-42 avenue_2018,15.186985333495391,10.799618246347611,0.2782553431912299,0.16889853646181394
58243,4-42 avenue_2019,14.672672518501296,10.799618246347611,0.2707569597323016,0.06943277471533675
58248,4-42 avenue_2024,14.368849380532156,10.799618246347611,0.30055906413483635,0.004788516731797177
58249,4-42 avenue_2025,14.396088403242567,10.799618246347611,0.0,0.13810840211762923
58266,4-42 place_2022,9.836751044758483,5.944647489000554,0.34484048629172953,2.748916994618975
58273,4-42 road_2019,12.697679574796252,8.824749320420585,0.2457433832314507,0.3673477859950363
58282,4-42 street_2018,15.266534759894444,10.879166131650155,0.274116794490835,0.12619202523775938
58283,4-42 street_2019,14.752221931852501,10.879166131650155,0.25979686896224524,0.09893994785490356
58285,4-42 street_2021,15.341947346653269,10.879166131650155,0.316078937796771,0.13941405578267813
58286,4-42 street_2022,14.77382103528172,10.879166131650155,0.31900651374272015,0.22912562299175723
58291,4-43 avenue_2017,16.08620676511763,11.797537153286724,0.2914988045603275,0.04027784649857016
58292,4-43 avenue_2018,16.18491696464737,11.797537153286724,0.3131121571364396,0.143407463294729
58293,4-43 avenue_2019,15.670604041923056,11.797537153286724,0.31635982683411734,0.03285433687094718
58296,4-43 avenue_2022,15.69220315038382,11.797537153286724,0.3498374532113475,0.14686707580955238
58298,4-43 avenue_2024,15.36678080883212,11.797537153286724,0.3207499433788848,0.09029763798078058
58299,4-43 avenue_2025,15.394019841298144,11.797537153286724,0.0,0.13006288429816837
58308,4-43 road_2024,12.247998636002196,8.678913025003903,0.32657116563850136,0.01567647938500758
58311,4-43 street_2017,15.329233671194254,11.040572457185858,0.27576007595935953,0.33511417201164184
58312,4-43 street_2018,15.427943859740822,11.040572457185858,0.30797780949762854,0.6748813717530527
58313,4-43 street_2019,14.913631008209952,11.040572457185858,0.30197026463328774,0.40553177255270756
58315,4-43 street_2021,15.503356449036815,11.040572457185858,0.3437822212323034,0.22697619733438607
58316,4-43 street_2022,14.935230112887403,11.040572457185858,0.35276550323865397,0.2920724207530738
58319,4-43 street_2025,14.637046863999227,11.040572457185858,0.0,0.004489905272852052
